"중소단체
계약번호",변경회차,단체계약명,지원구분,보험계약자,등록건수,대상건수,제외건수,신청일,확정일,보험계약기간,진행상태,기업규모,"일괄가입
방식여부",부서,담당자,대표지원기관,"지원
진행상태"
1120110005,0,2020년 11월 김포시청 단체보험,구 단체보험 특약,김포시청,1,1,0,2020.11.09,2020.10.30,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,경기북부지사,오가은,김포시청,지원완료
1120110004,0,[특약추가]충북KOTRA지원단 단체보험,구 단체보험 특약,충북KOTRA지원단,2,1,1,2020.11.06,2020.11.06,2020.11.06 ~ 2021.11.05,확정완료,중소기업(구 단체특약),N,충북지사,한재현,충북도청,지원완료
1120110003,0,2020년 울주군청 중소Plus+ 단체보험 특약 갱신,구 단체보험 특약,울주군청,21,21,0,2020.11.05,2020.11.05,2020.10.13 ~ 2021.10.12,확정완료,중소기업(구 단체특약),N,울산지사,박재영,울주군청,지원완료
1120110002,0,[특약추가]충청북도청(오송화장품뷰티산업엑스포 단체보험 일괄가입),구 단체보험 특약,충청북도청,19,19,0,2020.11.04,2020.11.04,2020.11.04 ~ 2021.03.10,확정완료,중소기업(구 단체특약),Y,충북지사,한재현,충북도청,지원완료
1120110001,0,2020년 aT(농유공) 10월(13차) 단체보험,구 단체보험 특약,한국농수산식품유통공사,6,6,0,2020.11.02,2020.11.02,2020.11.05 ~ 2021.11.04,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,aT(한국농수산식품유통공사),지원완료
1120100025,0,2020년 전북테크노파크 단체보험 특약 체결,구 단체보험 특약,(재)전북테크노파크,15,15,0,2020.10.30,2020.10.30,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,전북지사,최민영,전북특별자치도청,지원완료
1120100024,0,2020년 충북지사 단체보험(청주상공회의소-일괄가입방식),구 단체보험 특약,청주상공회의소,39,39,0,2020.10.30,2020.10.30,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),Y,충북지사,김형은,충북도청,지원완료
1120100023,0,2020 성남시 단체보험 (11월),구 단체보험 특약,성남시청,3,3,0,2020.10.30,2020.10.30,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,경기남부지사,최정은,성남시청,지원완료
1120100022,0,"2020 인천시청 단체보험 (5차, 11월, 신규)",구 단체보험 특약,인천광역시청,13,13,0,2020.10.29,2020.10.29,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,인천지사,김민규,인천광역시청,지원완료
1120100021,0,"2020 인천시청 단체보험 (5차, 11월, 갱신)",구 단체보험 특약,인천광역시청,2,2,0,2020.10.29,2020.10.29,2020.11.21 ~ 2021.11.20,확정완료,중소기업(구 단체특약),N,인천지사,김민규,인천광역시청,지원완료
1120100020,0,2020 안양창조산업진흥원 단체보험 신규 및 갱신(11월),구 단체보험 특약,안양산업진흥원,2,2,0,2020.10.29,2020.10.29,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,경기남부지사,강경민,안양시청,지원완료
1120100019,0,2020 안성시 단체보험 (10월),구 단체보험 특약,안성시,4,4,0,2020.10.29,2020.10.29,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,경기남부지사,최정은,안성시청,지원완료
1120100018,0,2020 서울시 단체보험 11월 신규,구 단체보험 특약,서울시청,23,23,0,2020.10.28,2020.10.28,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,중앙지사,배성규,서울특별시청,지원완료
1120100017,0,2020년 무역협회 17차 수출안전망,구 수출안전망보험 특약,(사)한국무역협회,2,2,0,2020.10.27,2020.10.27,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120100016,0,2020년 무역협회 17차 단체보험,구 단체보험 특약,(사)한국무역협회,23,13,10,2020.10.27,2020.10.27,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120100015,0,2020년 10월 용인시 단체보험 추가,구 단체보험 특약,용인시청,1,1,0,2020.10.27,2020.10.28,2020.10.08 ~ 2021.10.07,확정완료,중소기업(구 단체특약),N,경기남부지사,연제봉,용인시청,지원완료
1120100014,0,2020년 10월 용인시 단체보험,구 단체보험 특약,용인시청,4,4,0,2020.10.27,2020.10.28,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,경기남부지사,연제봉,용인시청,지원완료
1120100013,0,2020 화성시청(11월),구 단체보험 특약,화성시청,5,5,0,2020.10.26,2020.10.26,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,경기남부지사,황지만,화성시청,지원완료
1120100012,0,2020년 하반기 중소벤처기업진흥공단 경남지역본부 단체보험,구 단체보험 특약,중소벤처기업진흥공단 경남지역본부,64,62,2,2020.10.22,2020.10.22,2020.10.31 ~ 2021.10.30,확정완료,중소기업(구 단체특약),N,경남지사,주대영,경남도청,지원완료
1120100011,1,"[특약추가]2020.11월 경기도청 단체보험(신규,갱신)",구 단체보험 특약,경기도청,1,1,0,2020.11.11,2020.11.11,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120100011,0,"2020.11월 경기도청 단체보험(신규,갱신)",구 단체보험 특약,경기도청,47,46,1,2020.10.22,2020.10.22,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120100010,1,[특약추가]2020.11월 경기도청 단체보험(경기중기청 추천기업),구 단체보험 특약,경기도청,2,2,0,2020.10.28,2020.10.28,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120100010,0,2020.11월 경기도청 단체보험(경기중기청 추천기업),구 단체보험 특약,경기도청,44,44,0,2020.10.22,2020.10.22,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120100009,0,2020년11월 오산시청 단체보험(일괄가입),구 단체보험 특약,오산시청,65,64,1,2020.10.21,2020.10.21,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),Y,경기남부지사,이성경,오산시청,지원완료
1120100008,0,2020년11월 오산시청 수출안전망(일괄가입),구 수출안전망보험 특약,오산시청,101,101,0,2020.10.21,2020.10.21,2020.11.01 ~ 2021.10.31,확정완료,중소기업(구 단체특약),Y,경기남부지사,이성경,오산시청,지원완료
1120100007,0,2020년 전북KOTRA지원단 단체보험 특약 체결,구 단체보험 특약,전북KOTRA지원단,34,34,0,2020.10.20,2020.10.20,2020.10.20 ~ 2021.10.19,확정완료,중소기업(구 단체특약),N,전북지사,최민영,전북특별자치도청,지원완료
1120100006,0,[특약추가]2020년 1차 울산시청 중소Plus+ 단체보험_20.10월,구 단체보험 특약,울산광역시청,6,6,0,2020.10.14,2020.10.14,2020.10.15 ~ 2021.03.31,확정완료,중소기업(구 단체특약),N,울산지사,박재영,울산광역시청,지원완료
1120100005,0,2020년 aT(농유공) 10월(12차) 단체보험,구 단체보험 특약,한국농수산식품유통공사,4,4,0,2020.10.13,2020.10.13,2020.10.20 ~ 2021.10.19,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,aT(한국농수산식품유통공사),지원완료
1120100004,0,2020년 무역협회 16차 단체보험,구 단체보험 특약,(사)한국무역협회,14,10,4,2020.10.13,2020.10.13,2020.10.16 ~ 2021.10.15,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120100003,0,2020 안양창조산업진흥원 단체보험 신규 및 갱신(10월),구 단체보험 특약,안양산업진흥원,15,14,1,2020.10.08,2020.10.08,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,경기남부지사,강경민,안양시청,지원완료
1120100002,0,2020년 무역협회 15차 수출안전망,구 수출안전망보험 특약,(사)한국무역협회,5,3,2,2020.10.05,2020.10.01,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120100001,0,2020년 무역협회 15차 단체보험,구 단체보험 특약,(사)한국무역협회,17,15,2,2020.10.05,2020.10.01,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120090024,0,"2020 인천시청 단체보험 (4차, 10월, 신규)",구 단체보험 특약,인천광역시청,13,12,1,2020.09.29,2020.09.29,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,인천지사,홍기용,인천광역시청,지원완료
1120090023,0,2020년 10월 화성시청 단체보험 추가(1건),구 단체보험 특약,화성시청,1,1,0,2020.09.29,2020.09.29,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),Y,경기남부지사,황지만,화성시청,지원완료
1120090021,0,2020 서울시 단체보험 10월 갱신,구 단체보험 특약,서울시청,9,8,1,2020.09.28,2020.09.28,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,중앙지사,배성규,서울특별시청,지원완료
1120090020,0,2020 서울시 단체보험 10월 신규,구 단체보험 특약,서울시청,19,19,0,2020.09.28,2020.09.28,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,중앙지사,배성규,서울특별시청,지원완료
1120090019,0,2020 성남시 단체보험 (9월-2),구 단체보험 특약,성남시청,2,2,0,2020.09.28,2020.09.28,2020.09.30 ~ 2021.09.29,확정완료,중소기업(구 단체특약),N,경기남부지사,최정은,성남시청,지원완료
1120090018,0,2020 화성시청 단체보험(10월),구 단체보험 특약,화성시청,27,25,2,2020.09.25,2020.09.25,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,경기남부지사,황지만,화성시청,지원완료
1120090017,0,2020년 전남도청 단체보험,구 단체보험 특약,전라남도청,31,31,0,2020.09.25,2020.09.25,2020.09.25 ~ 2021.09.24,확정완료,중소기업(구 단체특약),N,광주전남지사,정다울,전남도청,지원완료
1120090016,0,"2020.10월 경기도청 단체보험(신규,갱신)",구 단체보험 특약,경기도청,54,53,1,2020.09.25,2020.09.25,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120090015,1,[특약추가]2020년 10월 경기도청 단체보험(경기중기청 추천기업),구 단체보험 특약,경기도청,4,4,0,2020.09.25,2020.09.25,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120090015,0,2020년 10월 경기도청 단체보험(경기중기청 추천기업),구 단체보험 특약,경기도청,189,185,4,2020.09.25,2020.09.25,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120090014,0,2020년 충남도청 단체보험 갱신(중견),구 단체보험 특약,충청남도청,1,1,0,2020.09.24,2020.09.24,2020.10.08 ~ 2021.10.07,확정완료,중견기업(구 단체특약),N,대전세종충남지사,구회진,충남도청,지원완료
1120090013,8,[특약추가]2020년 충남도청 단체보험 특약추가(중소_8차_202108),구 단체보험 특약,충청남도청,2,2,0,2021.08.27,2021.08.27,2021.08.27 ~ 2021.10.07,확정완료,중소기업(구 단체특약),N,대전세종충남지사,구회진,충남도청,지원완료
1120090013,7,[특약추가]2020년 충남도청 단체보험 특약추가(중소_7차_202107)),구 단체보험 특약,충청남도청,1,1,0,2021.07.23,2021.07.23,2021.07.23 ~ 2021.10.07,확정완료,중소기업(구 단체특약),N,대전세종충남지사,구회진,충남도청,지원완료
1120090013,6,[특약추가]2020년 충남도청 단체보험 갱신(중소),구 단체보험 특약,충청남도청,8,8,0,2021.06.25,2021.06.25,2021.07.01 ~ 2021.10.07,확정완료,중소기업(구 단체특약),N,대전세종충남지사,구회진,충남도청,지원완료
1120090013,5,[특약추가]2020년 충남도청 단체보험 특약추가(5차_중소_202105),구 단체보험 특약,충청남도청,7,7,0,2021.05.27,2021.05.27,2021.05.27 ~ 2021.10.07,확정완료,중소기업(구 단체특약),N,대전세종충남지사,구회진,충남도청,지원완료
1120090013,4,[특약추가]2020년 충남도청 단체보험 특약추가(4차_중소_202104),구 단체보험 특약,충청남도청,8,8,0,2021.04.29,2021.04.29,2021.04.29 ~ 2021.10.07,확정완료,중소기업(구 단체특약),N,대전세종충남지사,구회진,충남도청,지원완료
1120090013,3,[특약추가]2020년 충남도청 단체보험 특약추가(3차_증소_202103),구 단체보험 특약,충청남도청,9,9,0,2021.03.29,2021.03.29,2021.03.29 ~ 2021.10.07,확정완료,중소기업(구 단체특약),N,대전세종충남지사,구회진,충남도청,지원완료
1120090013,2,[특약추가]2020년 충남도청 단체보험 특약추가(2차_중소_202011),구 단체보험 특약,충청남도청,2,2,0,2020.11.20,2020.11.20,2020.11.20 ~ 2021.10.07,확정완료,중소기업(구 단체특약),N,대전세종충남지사,구회진,충남도청,지원완료
1120090013,1,[특약추가]2020년 충남도청 단체보험 특약추가(1차_중소_202010),구 단체보험 특약,충청남도청,5,5,0,2020.10.27,2020.10.27,2020.10.27 ~ 2021.10.07,확정완료,중소기업(구 단체특약),N,대전세종충남지사,구회진,충남도청,지원완료
1120090013,0,2020년 충남도청 단체보험 갱신(중소),구 단체보험 특약,충청남도청,147,139,8,2020.09.24,2020.09.24,2020.10.08 ~ 2021.10.07,확정완료,중소기업(구 단체특약),N,대전세종충남지사,구회진,충남도청,지원완료
1120090012,0,2020년 산업단지공단 단체보험,구 단체보험 특약,한국산업단지공단,52,52,0,2020.09.23,2020.09.23,2020.09.23 ~ 2021.09.22,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국산업단지공단,지원완료
1120090011,0,2020 전라북도경제통상진흥원 단체보험 특약체결(3차),구 단체보험 특약,(재)전북특별자치도경제통상진흥원,27,27,0,2020.09.22,2020.09.22,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,전북지사,장경민,전북특별자치도청,지원완료
1120090010,0,2020년 신한은행 2차 수출안전망,구 수출안전망보험 특약,신한은행,15,15,0,2020.09.18,2020.09.18,2020.09.18 ~ 2021.09.17,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,신한은행,지원완료
1120090009,0,2020년 aT(농유공) 9월 (11차) 단체보험,구 단체보험 특약,한국농수산식품유통공사,1,1,0,2020.09.18,2020.09.18,2020.09.20 ~ 2021.09.19,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,aT(한국농수산식품유통공사),지원완료
1120090008,0,2020년 무역협회 14차 수출안전망,구 수출안전망보험 특약,(사)한국무역협회,2,2,0,2020.09.18,2020.09.18,2020.09.19 ~ 2021.09.18,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120090007,0,2020년 무역협회 14차 단체보험,구 단체보험 특약,(사)한국무역협회,23,14,9,2020.09.18,2020.09.18,2020.09.19 ~ 2021.09.18,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120090006,0,2020년 TIPA 수출지원프로그램 단체보험,구 단체보험 특약,중소기업기술정보진흥원,53,36,17,2020.09.16,2020.09.16,2020.09.16 ~ 2021.09.15,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,TIPA(중소기업기술정보진흥원),지원완료
1120090005,0,2020년 함안군청 단체보험,구 단체보험 특약,함안군청,18,18,0,2020.09.16,2020.09.16,2020.09.23 ~ 2021.09.22,확정완료,중소기업(구 단체특약),N,경남지사,이재인,함안군청,지원완료
1120090004,0,2020 안성시 단체보험 (9월),구 단체보험 특약,안성시,4,4,0,2020.09.04,2020.09.04,2020.09.05 ~ 2021.09.04,확정완료,중소기업(구 단체특약),N,경기남부지사,최정은,안성시청,지원완료
1120090003,0,2020 화성시청 단체보험(9월),구 단체보험 특약,화성시청,6,5,1,2020.09.01,2020.09.01,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,경기남부지사,황지만,화성시청,지원완료
1120090002,0,2020년 9월 용인시 단체보험,구 단체보험 특약,용인시청,1,1,0,2020.09.01,2020.09.01,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,경기남부지사,연제봉,용인시청,지원완료
1120090001,0,2020년 9월 김포시청 단체보험,구 단체보험 특약,김포시청,5,5,0,2020.09.01,2020.08.31,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,경기북부지사,오가은,김포시청,지원완료
1120080022,0,2020 성남시 단체보험 (9월),구 단체보험 특약,성남시청,5,4,1,2020.08.31,2020.08.31,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,경기남부지사,최정은,성남시청,지원완료
1120080021,0,2020년 무역협회 13차 수출안전망,구 수출안전망보험 특약,(사)한국무역협회,6,4,2,2020.08.31,2020.08.31,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120080020,1,[특약추가]2020년 무역협회 13차 단체보험,구 단체보험 특약,(사)한국무역협회,4,4,0,2020.09.04,2020.08.31,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120080020,0,2020년 무역협회 13차 단체보험,구 단체보험 특약,(사)한국무역협회,20,13,7,2020.08.31,2020.08.31,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120080019,0,2020년 aT(농유공) 8월(10차) 단체보험,구 단체보험 특약,한국농수산식품유통공사,1,1,0,2020.08.31,2020.08.31,2020.09.05 ~ 2021.09.04,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,aT(한국농수산식품유통공사),지원완료
1120080018,0,[특약추가]2019년도 대전 단체보험(갱신)(8월2차),구 단체보험 특약,대전광역시청,4,4,0,2020.08.28,2020.08.28,2020.08.28 ~ 2020.12.01,확정완료,중소기업(구 단체특약),N,대전세종충남지사,장보미,대전광역시청,지원완료
1120080017,0,"2020 인천시청 단체보험 (3차, 9월, 신규)",구 단체보험 특약,인천광역시청,37,37,0,2020.08.27,2020.08.27,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,인천지사,김민규,인천광역시청,지원완료
1120080016,0,"2020 인천시청 단체보험 (3차, 8월, 갱신)",구 단체보험 특약,인천광역시청,1,1,0,2020.08.27,2020.08.27,2020.08.01 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,인천지사,김민규,인천광역시청,지원완료
1120080015,0,2020 안양창조산업진흥원 단체보험 신규 및 갱신,구 단체보험 특약,안양산업진흥원,3,3,0,2020.08.27,2020.08.27,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,경기남부지사,강경민,안양시청,지원완료
1120080014,0,"2020.9월 경기도청 단체보험(경기수출기업협회-갱신, 9/5~)",구 단체보험 특약,경기도청,21,20,1,2020.08.26,2020.08.26,2020.09.05 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120080013,0,2020.9월 경기도청 단체보험(경기수출기업협회-신규),구 단체보험 특약,경기도청,3,3,0,2020.08.26,2020.08.26,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120080012,0,2020.9월 경기도청 단체보험(경기중소벤처기업청),구 단체보험 특약,경기도청,82,82,0,2020.08.26,2020.08.26,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120080011,3,"[특약추가]2020.9월 경기도청 단체보험(신규,갱신)",구 단체보험 특약,경기도청,1,1,0,2020.09.29,2020.08.26,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,인천지사,박준형,경기도청,지원완료
1120080011,2,[특약추가]2020.9월 경기도청 단체보험,구 단체보험 특약,경기도청,1,1,0,2020.09.18,2020.09.18,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120080011,1,"[특약추가]2020.9월 경기도청 단체보험(신규,갱신)",구 단체보험 특약,경기도청,2,2,0,2020.08.26,2020.08.26,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120080011,0,"2020.9월 경기도청 단체보험(신규,갱신)",구 단체보험 특약,경기도청,170,155,15,2020.08.26,2020.08.26,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120080009,0,2020 서울시 단체보험 9월 갱신,구 단체보험 특약,서울시청,110,106,4,2020.08.25,2020.08.25,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,중앙지사,배성규,서울특별시청,지원완료
1120080008,0,2020 서울시 단체보험 9월 신규,구 단체보험 특약,서울시청,18,18,0,2020.08.25,2020.08.25,2020.09.01 ~ 2021.08.31,확정완료,중소기업(구 단체특약),N,중앙지사,배성규,서울특별시청,지원완료
1120080007,0,2020년 무역협회 12차 단체보험,구 단체보험 특약,(사)한국무역협회,39,35,4,2020.08.10,2020.08.10,2020.08.16 ~ 2021.08.15,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120080006,0,2020년 무역협회 12차 단체보험(중견),구 단체보험 특약,(사)한국무역협회,1,1,0,2020.08.10,2020.08.10,2020.08.16 ~ 2021.08.15,확정완료,중견기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120080005,0,2020년 무역협회 12차 수출안전망,구 수출안전망보험 특약,(사)한국무역협회,8,4,4,2020.08.10,2020.08.10,2020.08.16 ~ 2021.08.15,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120080004,0,2020년 aT(농유공) 8월(9차) 단체보험(중견),구 단체보험 특약,한국농수산식품유통공사,1,1,0,2020.08.10,2020.08.10,2020.08.20 ~ 2021.08.19,확정완료,중견기업(구 단체특약),N,수출기업화팀,김기홍,aT(한국농수산식품유통공사),지원완료
1120080003,0,2020년 aT(농유공) 8월(9차) 단체보험,구 단체보험 특약,한국농수산식품유통공사,1,1,0,2020.08.10,2020.08.10,2020.08.20 ~ 2021.08.19,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,aT(한국농수산식품유통공사),지원완료
1120080002,0,2020.8월 경기도청단체보험(경기KOTRA지원단),구 단체보험 특약,경기도청,"1,163","1,159",4,2020.08.03,2020.08.03,2020.08.01 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120080001,0,2020년 화성시 단체보험(8월분),구 단체보험 특약,화성시청,16,11,5,2020.08.03,2020.08.03,2020.08.01 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,황지만,화성시청,지원완료
1120070038,0,2020 성남시 단체보험(7월-2),구 단체보험 특약,성남시청,17,17,0,2020.07.31,2020.07.31,2020.08.01 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,최정은,성남시청,지원완료
1120070037,0,2020 서울시 단체보험 8월 갱신,구 단체보험 특약,서울시청,77,75,2,2020.07.29,2020.07.29,2020.08.02 ~ 2021.08.01,확정완료,중소기업(구 단체특약),N,중앙지사,이연우,서울특별시청,지원완료
1120070036,0,2020 서울시 단체보험 8월 신규,구 단체보험 특약,서울시청,28,26,2,2020.07.29,2020.07.29,2020.08.01 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,중앙지사,이연우,서울특별시청,지원완료
1120070035,1,[특약추가]2020년 충북지사 단체보험(충북수출클럽-일괄가입방식),구 단체보험 특약,충북수출클럽,29,29,0,2021.03.09,2021.03.09,2021.03.11 ~ 2021.07.31,확정완료,중소기업(구 단체특약),Y,충북지사,김형은,충북도청,지원완료
1120070035,0,2020년 충북지사 단체보험(충북수출클럽-일괄가입방식),구 단체보험 특약,충북수출클럽,68,54,14,2020.07.29,2020.07.29,2020.08.01 ~ 2021.07.31,확정완료,중소기업(구 단체특약),Y,충북지사,김형은,충북도청,지원완료
1120070034,0,[특약추가] 충남도청 2019년 단체보험 추가_중견(7월),구 단체보험 특약,충청남도청,1,1,0,2020.07.29,2020.07.29,2020.07.29 ~ 2020.10.07,확정완료,중견기업(구 단체특약),N,대전세종충남지사,구회진,충남도청,지원완료
1120070033,0,[특약추가] 충남도청 2019년 단체보험 추가_중소(7월),구 단체보험 특약,충청남도청,9,9,0,2020.07.29,2020.07.29,2020.07.29 ~ 2020.10.07,확정완료,중소기업(구 단체특약),N,대전세종충남지사,구회진,충남도청,지원완료
1120070032,0,2020년 8월 용인시청 단체보험,구 단체보험 특약,용인시청,7,5,2,2020.07.28,2020.07.28,2020.08.01 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,윤동석,용인시청,지원완료
1120070031,0,2020년 aT(농유공) 7월(8차) 단체보험,구 단체보험 특약,한국농수산식품유통공사,2,2,0,2020.07.27,2020.07.27,2020.08.05 ~ 2021.08.04,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,aT(한국농수산식품유통공사),지원완료
1120070030,0,2020년 무역협회 11차 수출안전망,구 수출안전망보험 특약,(사)한국무역협회,6,4,2,2020.07.27,2020.07.27,2020.08.02 ~ 2021.08.01,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120070029,0,2020년 무역협회 11차 단체보험(중견),구 단체보험 특약,(사)한국무역협회,1,1,0,2020.07.27,2020.07.27,2020.08.02 ~ 2021.08.01,확정완료,중견기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120070028,0,2020년 무역협회 11차 단체보험,구 단체보험 특약,(사)한국무역협회,35,28,7,2020.07.27,2020.07.27,2020.08.02 ~ 2021.08.01,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120070027,0,"2020.8월 경기도청 단체보험(신규, 경기도 수출기업협회 추천)(8/13시작)",구 단체보험 특약,경기도청,1,1,0,2020.07.27,2020.07.27,2020.08.13 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120070026,0,2020.8월 경기도청 단체보험(8/2~),구 단체보험 특약,경기도청,3,3,0,2020.07.27,2020.07.27,2020.08.02 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120070025,0,2020.8월 경기도청(중기청 추천기업) 8/1 개시,구 단체보험 특약,경기도청,113,110,3,2020.07.27,2020.07.27,2020.08.01 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120070024,1,"[특약추가]2020.8월 경기도청 단체보험(신규,갱신)(8/1~)",구 단체보험 특약,경기도청,7,5,2,2020.08.03,2020.08.03,2020.08.01 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120070024,0,"2020.8월 경기도청 단체보험(신규,갱신)(8/1~)",구 단체보험 특약,경기도청,516,488,28,2020.07.27,2020.07.27,2020.08.01 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120070023,0,2020 안양창조산업진흥원 단체보험 8월 갱신,구 단체보험 특약,안양산업진흥원,6,6,0,2020.07.27,2020.07.27,2020.08.01 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,강경민,안양시청,지원완료
