,대상자번호,업종코드,대상자명,대상자코드
2437462,6000160147,46739,뉴탑스에스엔와이주식회사,100
2438818,6000280613,46800,(주)제일푸드,100
2439020,6000155278,13221,하나로통상,100
2439095,6000281967,45120,코리아오토주식회사,100
2439102,6000282632,33999,(주)서해,100
2439121,6000124295,46321,남경물산,100
2439138,6000254736,58211,(주)마블퀘스트,100
2439164,6000221679,46799,주식회사 티티통상,100
2440347,3100105283,46420,(주) 코넥스트,100
2440352,3100103969,46711,탑인터내셔널,100
2440821,6000323543,10712,(주)한성식품,100
2441033,6000298792,10799,백양영농조합법인,100
2441227,3100112150,11121,(주)태양식품,100
2441234,3100116851,33999,(주)경은,100
2441235,3100118341,26120,(주)엠네이션,100
2441237,3100116857,26310,(주)오젠택,100
2441262,3100110426,13221,아인텍스타일,100
2442981,6000172485,46441,(주)에스피존,100
2444508,6000314338,30310,주식회사 케이씨 필터스,100
2444831,6000208673,26299,성진정밀,100
2445070,6000146001,26120,케이소닉(주),100
2446611,6000283422,29299,주식회사 동현씨스텍,100
2446719,3100113263,20421,(주)슈퍼테크라인,100
2448345,6000280234,46721,(주)대지스틸,100
2448816,3100115964,14199,(주) 태산에프앤씨,100
2450531,6000248456,22240,(주)하나시스템,100
2450701,6000136307,46721,ASSEMCO 주식회사,100
2450727,6000112807,13221,(주)모드컴퍼니,100
2452407,3100027026,22191,(주)원영씰,100
2452449,3100118185,46521,(주)우성엔터프라이즈,100
2452541,3100000678,29269,(주)썬스타,100
2452545,3100022350,30310,에이디엠이십일(주),100
2452820,3100001322,46741,(주)두베스트,100
2453561,3100023487,46800,지케이 일렉트로닉스,100
2453563,3100024254,45301,(주)유니스타,100
2453564,3100022662,11209,튤립인터내셔널 주식회사,100
2453576,3100024857,42311,세종기업(주),100
2453629,3100007164,15110,(주)제양인더스트리,100
2453828,3100111860,46721,(주)서울합금,100
2453846,3100102718,41224,한라산업개발(주),100
2453847,3100102780,30310,(주)에이에스에이 김제,100
2453961,3100009858,29119,헤스본(주),100
2453966,3100102589,46739,주식회사 삼영페트로,100
2453971,3100002170,33999,(주)엑사이엔씨,100
2454008,6000195030,31202,(주)소명,100
2454698,6000268072,26410,유원(주),100
2454707,6000290689,46311,(주)한국포세이돈,100
2454995,3100107166,46800,임실장미영농조합법인,100
2454996,3100107616,29199,(주)제로팩,100
2454998,3100109292,13221,에스떼르무역 주식회사,100
2455006,3100115751,20423,(주)바론에스엘,100
2455008,3100112657,46105,농업회사법인 주식회사 농산,100
2455012,3100111235,46721,(주)코스넷,100
2455038,3100000041,46800,SK네트웍스(주),100
2455044,3100012303,24111,나진스틸주식회사,100
2455047,3100012510,45110,(주)세경오토,100
2455055,3100013219,13994,(주)일신핫퓨젼,100
2455208,6000372334,46539,GOLDEN TRADING GROUP,100
2455266,3100104390,24221,(주)알펫,100
2455267,3100104790,26120,(주)씨유전자,100
2455279,3100117554,24123,(주)미성스틸,100
2455299,6000372782,46599,상도인터내셔널,100
2455416,3100108531,29119,(주)이진엔지니어링,100
2455440,6000373356,29199,(주)티에스코,100
2455483,6000372782,46539,상도인터내셔널,100
2455584,3100003658,46311,(주)NH무역,100
2455933,6000366357,71519,티에스아이컴,100
2456497,3100106614,26310,(주)켐스,100
2456501,3100107665,13221,캡원(주),100
2456624,6000317324,42202,건종이앤씨(주),100
2456671,6000282632,20423,(주)서해,100
2456711,6000152665,46313,은빛수산,100
2457085,3100023614,26511,(주)토비스,100
2457094,3100023951,13109,(주)제이티엠,100
2457104,3100021809,45219,(주)모터세븐,100
2457135,3100023234,31111,(주)세광중공업,100
2457338,6000364909,46741,(주)앙크무역,100
2457549,6000307895,22240,신화에코필 주식회사,100
2457759,3100020359,46741,(주)다통텍스타일,100
2457772,3100027208,18111,(주)토탈프린팅스,100
2457776,3100107080,29169,평선기계산업(주),100
2457785,6000370530,29294,(주)세진정밀,100
2457808,3100001128,28909,삼성전기(주),100
2457811,3100021267,14199,(주)대상어패럴,100
2457868,6000149100,46800,주식회사 미바통상,100
2457901,3100106257,22240,(주)테이팩스,100
2457906,3100112163,26410,시스텍전자(주),100
2457912,3100111901,46739,(주)대광화학,100
2458055,6000291218,29271,(주)베세토코리아,100
2458127,6000227684,26422,(주)모아인터내셔널테크,100
2458215,6000368937,26519,(주)이코스텍,100
2458284,3100109064,15110,(주)태성,100
2458482,3100022336,13213,비씨상사,100
2458498,3100023766,29241,전진중공업(주),100
2458528,3100024254,30399,(주)유니스타,100
2458529,3100024255,46800,동영아이웨어,100
2458533,3100024261,29241,광림산기(주),100
2458553,3100013934,46105,경북통상(주),100
2458624,3100114542,22221,(주)세데코,100
2458835,3100021655,33110,(주)보원산업,100
2458837,3100009543,13221,우인실업(주),100
2458839,3100010498,14199,명성텍스(주),100
2458840,3100011363,46411,(주)아인합섬(두베스트 동일대표),100
2458889,3100027419,46209,(주)지엔에프아이엔씨,100
2458891,3100026538,46539,델타상역,100
2459018,3100002296,21210,경동제약(주),100
2459028,3100113313,29119,S&U 메가톤중공업,100
2459199,3100113665,14199,(주)우리셔츠,100
2459201,3100112844,15190,(주)삼애,100
2459207,3100108542,30310,(주)맥스오토,100
2459242,3100026135,25991,K.S야나세산업(주),100
2459257,3100108333,13224,(주)캬라반이에스,100
2459338,3100109989,27199,(주)소야그린텍,100
2459340,3100111506,10301,(주)진미,100
2459342,3100104152,26299,영풍전자(주),100
2459343,3100104576,46739,영폴리머(주),100
2459346,3100101616,14199,(주)에프티앤,100
2459577,6000287101,26120,(주)넥스트파피루스,100
2459804,3100113957,15190,인덕물산,100
2459811,6000064157,13409,(주)피풀,100
2459947,3100021620,29210,한성공업(주),100
2459956,3100021673,42201,(주)태림종합개발,100
2460048,3100109527,46622,(주)온스틸,100
2460051,3100103137,27111,(주)포텍,100
2460058,3100115115,46733,유피아이(UPI),100
2460191,3100026668,20501,(주)나노신소재,100
2460265,3100106482,13221,텍스브이,100
2460270,3100105311,13221,스카이씨에이치오(주),100
2460280,3100109200,26299,(주)아이다스아이앤씨,100
2460283,3100110950,13229,(주)아주플러스텍스타일,100
2460453,3100118510,26299,STX솔라(주),100
2460501,6000268078,26299,위너스,100
2460670,3100108858,24123,주식회사신한제강,100
2460674,3100109447,14191,(주)대진테크플러스,100
2460675,3100111290,46733,(주)해영무역,100
2460729,6000242872,30310,(주)에이에스에이 전주,100
2460739,6000370789,46313,영어조합법인 일출봉,100
2460807,3100001725,46733,메센아이피씨(주),100
2460811,3100009398,27310,(주)고려광학,100
2460817,3100020675,29299,(주)오토엠아이티,100
2460820,3100003659,13221,(주)경인,100
2460864,3100100867,13999,(주)송정텍스타일,100
2460866,3100009905,29133,(주)피치밸브,100
2460867,3100027076,26299,잘만테크주식회사,100
2461306,3100021535,26299,선보하이테크 인터네셔널,100
2461335,3100024486,13229,(주)대송텍스타일,100
2461358,3100024033,15190,(주)길리언,100
2461374,3100026006,46411,(주)하인텍스,100
2461397,3100021517,26511,(주)에이엠티,100
2461402,3100021523,46105,(주)유진아이티엔,100
2461406,3100021565,28410,동부라이텍(주),100
2461412,3100021802,33999,(주)동성산기,100
2461430,3100020938,14199,(주)리젼,100
2461448,3100021412,25911,(주)공영,100
2461577,3100116139,41210,옥산기공 (주),100
2461927,6000293604,17110,무림피앤피주식회사,100
2462199,6000141753,29294,(주)신영모텍,100
2462204,6000144785,25943,(주)성아아이엠,100
2462251,3100105746,14199,주식회사 멜카바,100
2462258,3100114156,22211,신원전자정밀(주),100
2462299,3100106863,14191,(주)대안교역,100
2462300,3100107854,36010,(주)코레드,100
2462301,3100107239,33110,(주)실크쥬얼리,100
2462303,3100105847,26310,(주)모뉴엘,100
2462306,3100111744,14199,(주)에스앤에프유나이티드,100
2462309,3100114053,24191,제이케이이엔지(주),100
2462310,3100111876,46733,(주)크레스코코퍼레이션,100
2462387,6000372506,10212,(주)대청,100
2462619,6000365639,26529,(주)드웰,100
2462779,3100007355,95211,범성자동차부품(주),100
2462783,3100007386,24199,태연기계(주),100
2462792,3100003547,24211,(주)남선알미늄,100
2462798,3100000049,29210,동양물산기업(주),100
2462803,3100000516,28111,두산중공업(주),100
2462804,3100001413,30310,강남필터(주),100
2462811,3100001568,29119,(주)씨앤중공업,100
2462815,3100001597,26299,에스케이하이닉스(주),100
2462818,3100004112,46800,알프케이에스 무역,100
2462837,3100001304,26511,(주)코텍,100
2462884,6000134248,45219,(주)로고스만,100
2462969,3100109054,20111,(주)함일셀레나,100
2462973,3100103832,20499,(주)두본,100
2463084,3100111923,20301,(주)세림에프앤비,100
2463312,6000151079,46622,오버시즈 코리아,100
2463683,3100109512,46201,농업회사법인주식회사로즈피아,100
2463736,3100114125,32099,(주)다린STC,100
2463738,3100111604,14199,(주)미주텍스,100
2463746,3100102446,22111,한영타이어(주),100
2463818,6000064150,46791,세중자원,100
2464182,3100021324,46800,테켐코리아(주),100
2464184,3100021326,46800,장원종합무역,100
2464199,3100021968,14199,(주)우양통상,100
2464217,3100023034,46411,(주)문영무역,100
2464269,3100022872,13221,(주)신진월드,100
2464275,3100024442,27211,(주)케이코하이텍,100
2464627,3100117425,28519,비엔엑스코리아,100
2464782,3100025851,25941,주식회사 케이피에프,100
2464787,3100008452,28121,한성엘컴텍(주),100
2464794,3100013816,26299,서울반도체（주）,100
2464957,6000198489,26429,모아컴코리아주식회사,100
2465134,6000151277,46800,주식회사 지영씨앤씨,100
2465151,6000371248,46621,주식회사오류무역,100
2465163,3100116571,31111,(유)서원중공업,100
2465176,6000144815,17901,열린세상,100
2465448,6000320363,46800,주식회사 열기사,100
2465664,3100024468,26120,(주)하이트론씨스템즈,100
2465939,6000292751,24211,(주)두천금속,100
2466210,3100014082,33999,동원시스템즈(주),100
2466217,3100009758,24191,(주)태웅,100
2466219,3100023047,29210,대동공업(주),100
2466224,3100025367,26120,(주)아이리버,100
2466523,6000267725,26321,(주) 위텔레콤,100
2466567,6000110719,32091,(주)거북표씽크,100
2466800,3100013404,45211,(주)파츠몰,100
2466802,3100020059,30399,대량산업(주),100
2466805,3100100417,14191,네트69스포츠(주),100
2466833,6000243359,46311,주식회사 수방,100
2466846,6000324197,14199,주식회사 우리에이피엘,100
2467084,3100004993,46599,(주)다우밸브,100
2467167,3100004716,45219,(주)가빈,100
2467567,3100002995,46800,(주)남영전구,100
2467569,3100012709,28302,대한전선(주),100
2467666,3100107110,30121,타타대우상용차,100
2467952,6000291781,46411,(주)제이앤제이패브릭,100
2468100,3100026580,45120,(주)성진워드윈,100
2468112,3100025841,13229,(주)매크로,100
2468179,6000372767,17129,주식회사매화벽지산업,100
2468220,3100027001,26299,(주)셀텀,100
2468234,3100111506,10712,주식회사진미,100
2468375,3100021541,29119,(주)에이텍한독,100
2468380,3100100440,46800,씨티지아이앤씨(주),100
2468382,3100002170,26295,(주)엑사이엔씨,100
2468964,3100114136,27321,(주)프로브,100
2468970,3100102213,46539,글로벌에이엠에스(주),100
2469014,3100111805,46411,(주)줌텍스,100
2469017,3100108527,46800,업카이트(주),100
2469018,3100103795,13999,(주)피아필드,100
2469019,3100102144,18111,(주)보성인더스트리,100
2469092,3100107981,46420,(주)세원,100
2469093,3100106785,31111,성동조선해양(주),100
2469110,3100112844,15190,삼애,100
2469393,6000323923,10720,(주) 삼양사,100
2469489,6000146653,26120,(주)휴보테크,100
2469559,3100112658,46332,(주) 오케이에프,100
2469679,3100102732,46799,대경무역,100
2469803,3100008211,33110,(주)선재통상,100
2469852,3100105667,45120,(주)우영코퍼레이션,100
2470165,3100000485,28201,세방전지(주),100
2470167,3100000666,13109,(주)효성,100
2470407,6000286671,26120,(주)네파,100
2470419,3100117086,13221,세기텍스타일,100
2470686,6000157766,46721,(주)엔에스엔,100
2470935,6000369467,13229,(주)신리치,100
2471023,3100116139,41225,옥산기공주식회사,100
2471117,3100021831,22191,(주)세명기업,100
2471226,6000373037,46313,경동물산(주),100
2471238,3100101294,13310,(주)테크텍스,100
2471246,3100027299,46420,태경산업(주),100
2471248,3100107269,16232,(주)대호목재,100
2471503,3100001609,20301,(주)경인양행,100
2471550,3100008365,46311,신풍수산(주),100
2471600,3100005656,27321,삼성테크윈(주),100
2471605,3100005784,10799,삼해상사(주),100
2471686,3100023673,28410,(주)디에스이,100
2471731,3100003659,13224,(주)경인,100
2471732,3100011727,20501,(주)동흥교역,100
2471735,3100003432,45219,(주)로드스타,100
2471930,3100108521,29150,(주)코리아컴버션,100
2472013,3100103920,26410,한울정보기술(주),100
2472447,3100118018,25113,(주)유아산업,100
2472562,3100115204,46105,푸드코리아,100
2472782,6000363573,10742,(주)너른들식품,100
2472819,3100000885,30310,대성전기공업(주),100
2472829,3100001897,29241,대모엔지니어링(주),100
2472835,3100006074,29241,(주)수산중공업,100
2472839,3100003876,26299,광전자(주),100
2472883,3100022284,14199,아이비스,100
2472935,3100021510,33110,(주)엠케이에스상사,100
2473047,6000314338,30310,(주)케이씨필터스,100
2473123,3100024322,14199,원효양행,100
2473137,3100021470,30310,(주)캐스텍코리아,100
2473164,3100107988,45211,(주)케이플러스,100
2473166,3100106901,46411,마이스터인터내셔날(주),100
2473172,3100114053,28119,제이케이이엔지(주),100
2473176,3100114125,46109,(주)다린STC,100
2473414,3100010621,25931,한국야금(주),100
2473415,3100010659,33999,(주)화승인더스트리,100
2473445,6000010145,17110,주식회사 전주페이퍼,100
2473514,3100021598,20301,(주)대진,100
2473526,3100108920,46711,(주)제이에이치비,100
2473795,6000292627,16101,해원팀버(주),100
2473957,3100012679,46800,(주)두루씨엔시,100
2474395,3100024250,29141,디케이티엠아이(주),100
2474496,3100021103,30310,한국공조공업(주),100
2474549,3100020996,28111,태화트랜스(주),100
2474586,3100021076,13229,(주)에버브라이트,100
2474628,3100111456,46451,(주)트라존,100
2474631,3100103585,26410,(주)아셈,100
2474632,3100103920,26211,한울정보기술(주),100
2474634,3100103614,27112,(주)메디아나,100
2474642,6000083264,46721,(주)탑코글로벌,100
2474768,6000300777,33999,(주) 경동세라텍,100
2474872,3100013052,28909,(주) 신성솔라에너지,100
2475405,6000134248,30399,(주)로고스만,100
2475491,6000368422,1300,농업회사법인주식회사제라,100
